,esports_match_id,map_type,map_name,stat_name,stat_amount
457118,34202,ASSAULT,Temple of Anubis,All Damage Done,8208.737705
457119,34202,ASSAULT,Temple of Anubis,Assists,12.0
457120,34202,ASSAULT,Temple of Anubis,Average Time Alive,93.78425282
457121,34202,ASSAULT,Temple of Anubis,Barrier Damage Done,5018.831614
457122,34202,ASSAULT,Temple of Anubis,Damage - Quick Melee,90.0
457123,34202,ASSAULT,Temple of Anubis,Damage Done,3099.90609
457124,34202,ASSAULT,Temple of Anubis,Damage Taken,3918.314375
457125,34202,ASSAULT,Temple of Anubis,Deaths,6.0
457126,34202,ASSAULT,Temple of Anubis,Defensive Assists,13.0
457127,34202,ASSAULT,Temple of Anubis,Eliminations,13.0
457128,34202,ASSAULT,Temple of Anubis,Final Blows,1.0
457129,34202,ASSAULT,Temple of Anubis,Healing Done,11434.49134
457130,34202,ASSAULT,Temple of Anubis,Hero Damage Done,3099.90609
457131,34202,ASSAULT,Temple of Anubis,Objective Kills,8.0
457132,34202,ASSAULT,Temple of Anubis,Objective Time,33.327001
457133,34202,ASSAULT,Temple of Anubis,Offensive Assists,11.0
457134,34202,ASSAULT,Temple of Anubis,Shots Fired,520.0
457135,34202,ASSAULT,Temple of Anubis,Time Alive,750.2740225
457136,34202,ASSAULT,Temple of Anubis,Time Building Ultimate,658.0470190000001
457137,34202,ASSAULT,Temple of Anubis,Time Elapsed per Ultimate Earned,91.88284803
457138,34202,ASSAULT,Temple of Anubis,Time Holding Ultimate,113.06400330000001
457140,34202,ASSAULT,Temple of Anubis,Ultimates Earned - Fractional,7.161804766
457141,34202,ASSAULT,Temple of Anubis,Ultimates Used,5.0
457142,34202,ASSAULT,Temple of Anubis,Weapon Accuracy,0.117424242
457195,34202,ASSAULT,Temple of Anubis,All Damage Done,24972.48796
457196,34202,ASSAULT,Temple of Anubis,Assists,15.0
457197,34202,ASSAULT,Temple of Anubis,Average Time Alive,129.26350390000002
457198,34202,ASSAULT,Temple of Anubis,Barrier Damage Done,13591.76864
457199,34202,ASSAULT,Temple of Anubis,Damage - Quick Melee,145.0
457200,34202,ASSAULT,Temple of Anubis,Damage Blocked,22205.1824
457201,34202,ASSAULT,Temple of Anubis,Damage Done,9813.320638
457202,34202,ASSAULT,Temple of Anubis,Damage Taken,9597.138801000001
457203,34202,ASSAULT,Temple of Anubis,Deaths,3.0
457204,34202,ASSAULT,Temple of Anubis,Eliminations,20.0
457205,34202,ASSAULT,Temple of Anubis,Final Blows,5.0
457206,34202,ASSAULT,Temple of Anubis,Hero Damage Done,9813.320638
457207,34202,ASSAULT,Temple of Anubis,Multikills,2.0
457208,34202,ASSAULT,Temple of Anubis,Objective Kills,12.0
457209,34202,ASSAULT,Temple of Anubis,Objective Time,76.39800226
457210,34202,ASSAULT,Temple of Anubis,Time Alive,775.5810235
457211,34202,ASSAULT,Temple of Anubis,Time Building Ultimate,749.2990219999999
457212,34202,ASSAULT,Temple of Anubis,Time Elapsed per Ultimate Earned,122.52881409999998
457213,34202,ASSAULT,Temple of Anubis,Time Holding Ultimate,39.19900113
457215,34202,ASSAULT,Temple of Anubis,Ultimates Earned - Fractional,6.1152882879999995
457216,34202,ASSAULT,Temple of Anubis,Ultimates Used,4.0
457251,34202,ASSAULT,Temple of Anubis,All Damage Done,4418.102328
457252,34202,ASSAULT,Temple of Anubis,Assists,8.0
457253,34202,ASSAULT,Temple of Anubis,Average Time Alive,94.43850286
457254,34202,ASSAULT,Temple of Anubis,Barrier Damage Done,1519.489532
457255,34202,ASSAULT,Temple of Anubis,Damage Blocked,2925.871131
457256,34202,ASSAULT,Temple of Anubis,Damage Done,2583.612796
457257,34202,ASSAULT,Temple of Anubis,Damage Taken,5163.877622
457258,34202,ASSAULT,Temple of Anubis,Deaths,5.0
457259,34202,ASSAULT,Temple of Anubis,Defensive Assists,24.0
457260,34202,ASSAULT,Temple of Anubis,Eliminations,11.0
457261,34202,ASSAULT,Temple of Anubis,Final Blows,3.0
457262,34202,ASSAULT,Temple of Anubis,Healing Done,7643.524265000001
457263,34202,ASSAULT,Temple of Anubis,Hero Damage Done,2583.612796
457264,34202,ASSAULT,Temple of Anubis,Knockback Kills,4.0
457265,34202,ASSAULT,Temple of Anubis,Multikills,1.0
457266,34202,ASSAULT,Temple of Anubis,Objective Kills,2.0
457267,34202,ASSAULT,Temple of Anubis,Objective Time,80.17100235
457268,34202,ASSAULT,Temple of Anubis,Offensive Assists,3.0
457269,34202,ASSAULT,Temple of Anubis,Time Alive,755.5080228999999
457270,34202,ASSAULT,Temple of Anubis,Time Building Ultimate,675.4770198
457271,34202,ASSAULT,Temple of Anubis,Time Elapsed per Ultimate Earned,168.69423419999998
457272,34202,ASSAULT,Temple of Anubis,Time Holding Ultimate,100.098003
457274,34202,ASSAULT,Temple of Anubis,Ultimates Earned - Fractional,4.004150011
457275,34202,ASSAULT,Temple of Anubis,Ultimates Used,3.0
457314,34202,ASSAULT,Temple of Anubis,All Damage Done,20477.82934
457315,34202,ASSAULT,Temple of Anubis,Assists,8.0
457316,34202,ASSAULT,Temple of Anubis,Average Time Alive,66.16227473
457317,34202,ASSAULT,Temple of Anubis,Barrier Damage Done,9610.53018
457318,34202,ASSAULT,Temple of Anubis,Damage Blocked,135.0
457319,34202,ASSAULT,Temple of Anubis,Damage Done,10633.899159999999
457320,34202,ASSAULT,Temple of Anubis,Damage Taken,5879.125615
457321,34202,ASSAULT,Temple of Anubis,Deaths,8.0
457322,34202,ASSAULT,Temple of Anubis,Eliminations,17.0
457323,34202,ASSAULT,Temple of Anubis,Final Blows,9.0
457324,34202,ASSAULT,Temple of Anubis,Healing Done,397.1758164
457325,34202,ASSAULT,Temple of Anubis,Hero Damage Done,10633.899159999999
457326,34202,ASSAULT,Temple of Anubis,Multikills,2.0
457327,34202,ASSAULT,Temple of Anubis,Objective Kills,7.0
457328,34202,ASSAULT,Temple of Anubis,Objective Time,57.00100168
457329,34202,ASSAULT,Temple of Anubis,Shots Fired,1692.0
457330,34202,ASSAULT,Temple of Anubis,Time Alive,727.785022
457331,34202,ASSAULT,Temple of Anubis,Time Building Ultimate,655.4130192000001
457332,34202,ASSAULT,Temple of Anubis,Time Elapsed per Ultimate Earned,59.63138601
457333,34202,ASSAULT,Temple of Anubis,Time Holding Ultimate,142.8410042
457335,34202,ASSAULT,Temple of Anubis,Ultimates Earned - Fractional,10.99107472
457336,34202,ASSAULT,Temple of Anubis,Ultimates Used,10.0
457337,34202,ASSAULT,Temple of Anubis,Weapon Accuracy,0.28699187
457881,34202,PAYLOAD,Watchpoint: Gibraltar,All Damage Done,3764.790908
457882,34202,PAYLOAD,Watchpoint: Gibraltar,Assists,3.0
457883,34202,PAYLOAD,Watchpoint: Gibraltar,Average Time Alive,52.56228731
457884,34202,PAYLOAD,Watchpoint: Gibraltar,Barrier Damage Done,734.4300426
457885,34202,PAYLOAD,Watchpoint: Gibraltar,Damage - Quick Melee,86.23418808
457886,34202,PAYLOAD,Watchpoint: Gibraltar,Damage Blocked,7732.346090999999
457887,34202,PAYLOAD,Watchpoint: Gibraltar,Damage Done,2815.7008579999997
457888,34202,PAYLOAD,Watchpoint: Gibraltar,Damage Taken,7354.687459000001
457889,34202,PAYLOAD,Watchpoint: Gibraltar,Deaths,6.0
457890,34202,PAYLOAD,Watchpoint: Gibraltar,Eliminations,5.0
457891,34202,PAYLOAD,Watchpoint: Gibraltar,Final Blows,2.0
457892,34202,PAYLOAD,Watchpoint: Gibraltar,Hero Damage Done,2815.7008579999997
457893,34202,PAYLOAD,Watchpoint: Gibraltar,Knockback Kills,2.0
457894,34202,PAYLOAD,Watchpoint: Gibraltar,Melee Final Blows,1.0
457895,34202,PAYLOAD,Watchpoint: Gibraltar,Melee Percentage of Final Blows,0.5
457896,34202,PAYLOAD,Watchpoint: Gibraltar,Objective Kills,1.0
457897,34202,PAYLOAD,Watchpoint: Gibraltar,Objective Time,55.29300163
457898,34202,PAYLOAD,Watchpoint: Gibraltar,Solo Kills,1.0
457899,34202,PAYLOAD,Watchpoint: Gibraltar,Time Alive,367.9360112
457900,34202,PAYLOAD,Watchpoint: Gibraltar,Time Building Ultimate,385.2050115
457901,34202,PAYLOAD,Watchpoint: Gibraltar,Time Elapsed per Ultimate Earned,143.9884154
457902,34202,PAYLOAD,Watchpoint: Gibraltar,Time Holding Ultimate,18.00000053
457904,34202,PAYLOAD,Watchpoint: Gibraltar,Ultimates Earned - Fractional,2.6752500219999997
